"","No","City","Contract Review Status","Complaint form / link to complaint process","Contract URL","State","Available Elsewhere Online?","Slack handle of person interested in reviewing this contract.","Expiration Date","Comments","pdfname","pdf_parsing_success"
"725",NA,"Alameda County",NA,NA,"http://www.acgov.org/hrs/documents/Deputy_Sheriffs_Association_062412_to_062125_FINAL.pdf","CA",NA,NA,"06/21/2025",NA,"725-CA-Alameda County",TRUE
"726",NA,"Kern County",NA,NA,"https://itsapps.kerncounty.com/Iframed/CMS/UnionsAndMOUs/kcsca_mou.pdf","CA",NA,NA,"06/30/2020",NA,"726-CA-Kern County",TRUE
"727",NA,"San Bernardino County",NA,NA,"https://cms.sbcounty.gov/Portals/54/Documents/EmployeeRelations/MOUs/ADD-MOU-CAO-08-06-19-Safety%20MOU%202019-2024%20Final%20V3.pdf?ver=2019-08-16-134344-863","CA",NA,NA,"2024",NA,"727-CA-San Bernardino County",FALSE
"728",NA,"Ventura County",NA,NA,"https://vcportal.ventura.org/CEO/HR/MOA/docs/2018-21_VCDSA_MOA_Final_Posted_wi_Sig_Pg.pdf","CA",NA,NA,"04/30/2021",NA,"728-CA-Ventura County",TRUE
"729",NA,"San Diego County",NA,NA,"https://www.sandiegocounty.gov/content/dam/sdc/hr/union_contracts/MOA/MOA_Sheriffs_Management_SM_2018-2023.pdf","CA",NA,NA,"06/22/2023",NA,"729-CA-San Diego County",TRUE
"730",NA,"Santa Clara County",NA,NA,"https://www.sccgov.org/sites/esa/labor/Documents/mou-moa/deputy-sheriffs-association-091315-extended-through090620.pdf","CA",NA,NA,"09/06/20",NA,"730-CA-Santa Clara County",TRUE
"731",NA,"Los Angeles County",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,"2021",NA,"731-CA-Los Angeles County",TRUE
"732",NA,"El Dorado County",NA,NA,"https://www.edcgov.us/Government/HumanResources/labor%20agreements/Documents/LEMA%20FE%20Final%20MOU%209-18-18.pdf","CA",NA,NA,"06/30/2020",NA,"732-CA-El Dorado County",FALSE
"733",NA,"Madera County",NA,NA,"https://www.maderacounty.com/Home/ShowDocument?id=19662","CA",NA,NA,NA,NA,"733-CA-Madera County",FALSE
"734",NA,"Mendocino County",NA,NA,"http://www.cityofukiah.com/NewWeb/wp-content/uploads/2012/04/Police-Unit-Comprehensive-MOU-2018-2021.pdf","CA",NA,NA,"09/18/2021",NA,"734-CA-Mendocino County",TRUE
"735",NA,"Nevada County",NA,NA,"https://www.mynevadacounty.com/DocumentCenter/View/10389/DSA-Memoranda-of-Understanding-PDF","CA",NA,NA,"06/30/2022",NA,"735-CA-Nevada County",TRUE
"736",NA,"Orange County",NA,NA,"https://www.ocgov.com/civicax/filebank/blobdload.aspx?blobid=61916","CA",NA,NA,"2023",NA,"736-CA-Orange County",TRUE
"737",NA,"Placer County",NA,NA,"https://www.placer.ca.gov/1693/Employee-Labor-Relations","CA",NA,NA,NA,NA,"737-CA-Placer County",FALSE
"738",NA,"Riverside County",NA,NA,"https://www.rc-hr.com/Portals/2/PDF/LEMU%20-%20MOU%202018-2020.pdf","CA",NA,NA,"2020",NA,"738-CA-Riverside County",FALSE
"739",NA,"Sacramento County",NA,NA,"https://laborrelations.saccounty.net/Documents/2018-2021%20031%20Peace%20Officers%20Agreement.pdf","CA",NA,NA,"2021",NA,"739-CA-Sacramento County",FALSE
"740",NA,"Shasta County",NA,NA,"https://www.co.shasta.ca.us/docs/libraries/support-services-docs/mous/dsa-dss-dai-mou-2016---2018.pdf?sfvrsn=2961e289_23","CA",NA,NA,"8/30/2020",NA,"740-CA-Shasta County",TRUE
"741",NA,"Stanislaus County",NA,NA,"http://www.stancounty.com/personnel/pdf/custodial-mou.pdf","CA",NA,NA,"2021",NA,"741-CA-Stanislaus County",TRUE
"742",NA,"Aliso Viejo",NA,NA,"https://www.ocgov.com/civicax/filebank/blobdload.aspx?blobid=61916","CA",NA,NA,"2023",NA,"742-CA-Aliso Viejo",TRUE
"743",NA,"Apple Valley",NA,NA,"https://cms.sbcounty.gov/Portals/54/Documents/EmployeeRelations/MOUs/ADD-MOU-CAO-08-06-19-Safety%20MOU%202019-2024%20Final%20V3.pdf?ver=2019-08-16-134344-863","CA",NA,NA,"2024",NA,"743-CA-Apple Valley",FALSE
"744",NA,"Bellflower",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,NA,NA,"744-CA-Bellflower",TRUE
"745",NA,"Camarillo",NA,NA,"https://vcportal.ventura.org/CEO/HR/MOA/docs/2018-21_VCDSA_MOA_Final_Posted_wi_Sig_Pg.pdf","CA",NA,NA,"04/30/2021","Ventura County Sheriff's Department","745-CA-Camarillo",TRUE
"746",NA,"Cerritos",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,"01/31/2021","Los Angeles Sheriff's Department","746-CA-Cerritos",TRUE
"747",NA,"Chino Hills",NA,NA,"https://cms.sbcounty.gov/Portals/54/Documents/EmployeeRelations/MOUs/ADD-MOU-CAO-08-06-19-Safety%20MOU%202019-2024%20Final%20V3.pdf?ver=2019-08-16-134344-863","CA",NA,NA,"07/31/2024","San Bernadino County Sheriff's Department","747-CA-Chino Hills",FALSE
"748",NA,"Compton",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,"01/31/2021","Los Angeles Sheriff's Department","748-CA-Compton",TRUE
"749",NA,"Cupertino",NA,NA,"https://www.sccgov.org/sites/esa/labor/Documents/mou-moa/deputy-sheriffs-association-091315-extended-through090620.pdf","CA",NA,NA,"9/6/2020","Santa Clara County Sheriff's Office","749-CA-Cupertino",TRUE
"750",NA,"Diamond Bar",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,"01/31/2021","Los Angeles Sheriff's Department","750-CA-Diamond Bar",TRUE
"751",NA,"Eastvale",NA,NA,"https://www.rc-hr.com/HR-Services/Employee-Labor-Relations/Employee-Relations/MOUs-Resolutions-and-Ordinances","CA",NA,NA,NA,"Riverside County Sheriff's Department","751-CA-Eastvale",FALSE
"752",NA,"Encinitas",NA,NA,"https://www.sandiegocounty.gov/content/sdc/hr/LaborAgreements/DSA.html","CA",NA,NA,"06/22/2023","San Diego County Sheriff's Department","752-CA-Encinitas",FALSE
"753",NA,"Hesperia",NA,NA,"https://cms.sbcounty.gov/Portals/54/Documents/EmployeeRelations/MOUs/ADD-MOU-CAO-08-06-19-Safety%20MOU%202019-2024%20Final%20V3.pdf?ver=2019-08-16-134344-863","CA",NA,NA,"07/31/2024","San Bernadino County Sheriff's Department","753-CA-Hesperia",FALSE
"754",NA,"Highland",NA,NA,"https://cms.sbcounty.gov/Portals/54/Documents/EmployeeRelations/MOUs/ADD-MOU-CAO-08-06-19-Safety%20MOU%202019-2024%20Final%20V3.pdf?ver=2019-08-16-134344-863","CA",NA,NA,"07/31/2024","San Bernadino County Sheriff's Department","754-CA-Highland",FALSE
"755",NA,"Jurupa Valley",NA,NA,"https://www.rc-hr.com/HR-Services/Employee-Labor-Relations/Employee-Relations/MOUs-Resolutions-and-Ordinances","CA",NA,NA,NA,"Riverside County Sheriff's Department","755-CA-Jurupa Valley",FALSE
"756",NA,"Laguna Niguel",NA,NA,"https://www.ocgov.com/civicax/filebank/blobdload.aspx?blobid=61916","CA",NA,NA,"06/29/2023","Orange County Sheriff's Department","756-CA-Laguna Niguel",TRUE
"757",NA,"Lake Elsinore",NA,NA,"https://www.rc-hr.com/HR-Services/Employee-Labor-Relations/Employee-Relations/MOUs-Resolutions-and-Ordinances","CA",NA,NA,NA,"Riverside County Sheriff's Department","757-CA-Lake Elsinore",FALSE
"758",NA,"Lake Forest",NA,NA,"https://www.ocgov.com/civicax/filebank/blobdload.aspx?blobid=61916","CA",NA,NA,"06/29/2023","Orange County Sheriff's Department","758-CA-Lake Forest",TRUE
"759",NA,"Menifee",NA,NA,"https://www.rc-hr.com/HR-Services/Employee-Labor-Relations/Employee-Relations/MOUs-Resolutions-and-Ordinances","CA",NA,NA,NA,"Riverside County Sheriff's Department","759-CA-Menifee",FALSE
"760",NA,"Mission Viejo",NA,NA,"https://www.ocgov.com/civicax/filebank/blobdload.aspx?blobid=61916","CA",NA,NA,"06/29/2023","Orange County Sheriff's Department","760-CA-Mission Viejo",TRUE
"761",NA,"Montebello",NA,NA,"Need to Find Contract","CA",NA,NA,NA,NA,"761-CA-Montebello",FALSE
"762",NA,"Moreno Valley",NA,NA,"https://www.rc-hr.com/HR-Services/Employee-Labor-Relations/Employee-Relations/MOUs-Resolutions-and-Ordinances","CA",NA,NA,NA,"Riverside County Sheriff's Department","762-CA-Moreno Valley",FALSE
"763",NA,"Palm Desert",NA,NA,"https://www.rc-hr.com/HR-Services/Employee-Labor-Relations/Employee-Relations/MOUs-Resolutions-and-Ordinances","CA",NA,NA,NA,"Riverside County Sheriff's Department","763-CA-Palm Desert",FALSE
"764",NA,"Palmdale",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,"2021","Los Angeles Sheriff's Department","764-CA-Palmdale",TRUE
"765",NA,"Paramount",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,"2021","Los Angeles Sheriff's Department","765-CA-Paramount",TRUE
"766",NA,"Perris",NA,NA,"https://www.rc-hr.com/HR-Services/Employee-Labor-Relations/Employee-Relations/MOUs-Resolutions-and-Ordinances","CA",NA,NA,NA,"Riverside County Sheriff's Department","766-CA-Perris",FALSE
"767",NA,"Pico Rivera",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,"2021","Los Angeles Sheriff's Department","767-CA-Pico Rivera",TRUE
"768",NA,"Porterville",NA,NA,"http://www.ci.porterville.ca.us/depts/AdministrativeServices/documents/PPOACompMOU2018-2020.pdf","CA",NA,NA,"12/31/2020",NA,"768-CA-Porterville",TRUE
"769",NA,"Poway",NA,NA,"https://www.sandiegocounty.gov/content/sdc/hr/LaborAgreements/DSA.html","CA",NA,NA,"06/22/2023","San Diego County Sheriff's Department","769-CA-Poway",FALSE
"770",NA,"Rancho Cordova",NA,NA,"https://laborrelations.saccounty.net/Documents/2018-2021%20031%20Peace%20Officers%20Agreement.pdf","CA",NA,NA,"06/30/2021","Sacramento County Sheriff's Department","770-CA-Rancho Cordova",FALSE
"771",NA,"Rancho Cucamonga",NA,NA,"https://cms.sbcounty.gov/Portals/54/Documents/EmployeeRelations/MOUs/ADD-MOU-CAO-08-06-19-Safety%20MOU%202019-2024%20Final%20V3.pdf?ver=2019-08-16-134344-863","CA",NA,NA,"07/31/2024","San Bernadino County Sheriff's Department","771-CA-Rancho Cucamonga",FALSE
"772",NA,"Rosemead",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,"2021","Los Angeles Sheriff's Department","772-CA-Rosemead",TRUE
"773",NA,"San Clemente",NA,NA,"https://www.ocgov.com/civicax/filebank/blobdload.aspx?blobid=61916","CA",NA,NA,"06/29/2023","Orange County Sheriff's Department","773-CA-San Clemente",TRUE
"774",NA,"Santa Clarita",NA,NA,"http://file.lacounty.gov/SDSInter/bos/supdocs/128227.pdf","CA",NA,NA,"2021",NA,"774-CA-Santa Clarita",TRUE
"775",NA,"Santee",NA,NA,"https://www.sandiegocounty.gov/content/sdc/hr/LaborAgreements/DSA.html","CA",NA,NA,"06/22/2023","San Diego County Sheriff's Department","775-CA-Santee",FALSE
"776",NA,"Temecula",NA,NA,"Need to Find Contract","CA",NA,NA,NA,NA,"776-CA-Temecula",FALSE
"777",NA,"Thousand Oaks",NA,NA,"https://vcportal.ventura.org/CEO/HR/MOA/docs/2018-21_VCDSA_MOA_Final_Posted_wi_Sig_Pg.pdf","CA",NA,NA,"04/30/2021","Ventura County Sheriff's Department","777-CA-Thousand Oaks",TRUE
"778",NA,"Victorville",NA,NA,"https://cms.sbcounty.gov/Portals/54/Documents/EmployeeRelations/MOUs/ADD-MOU-CAO-08-06-19-Safety%20MOU%202019-2024%20Final%20V3.pdf?ver=2019-08-16-134344-863","CA",NA,NA,"2024",NA,"778-CA-Victorville",FALSE
"779",NA,"Vista",NA,NA,"https://www.sandiegocounty.gov/content/sdc/hr/LaborAgreements/DSA.html","CA",NA,NA,"06/22/2023","San Diego County Sheriff's Department","779-CA-Vista",FALSE
"780",NA,"Yorba Linda",NA,NA,"https://www.ocgov.com/civicax/filebank/blobdload.aspx?blobid=61916","CA",NA,NA,"2023",NA,"780-CA-Yorba Linda",TRUE
"781",NA,"Yucaipa",NA,NA,"https://cms.sbcounty.gov/Portals/54/Documents/EmployeeRelations/MOUs/ADD-MOU-CAO-08-06-19-Safety%20MOU%202019-2024%20Final%20V3.pdf?ver=2019-08-16-134344-863","CA",NA,NA,"2024",NA,"781-CA-Yucaipa",FALSE
"782",NA,"San Bernardino",NA,NA,"http://www.ci.san-bernardino.ca.us/civicax/filebank/blobdload.aspx?BlobID=23685","CA",NA,NA,"06/30/2020",NA,"782-CA-San Bernardino",FALSE
"783",NA,"Alhambra",NA,NA,"https://drive.google.com/file/d/1oSPUL3m4fvXVJr3EX2IfKYa0LcspdANy/view","CA",NA,NA,"2021",NA,"783-CA-Alhambra",FALSE
"784",NA,"Arvada",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"784-CO-Arvada",FALSE
"785",NA,"Broomfield",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"785-CO-Broomfield",FALSE
"786",NA,"Pueblo County",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"786-CO-Pueblo County",FALSE
"787",NA,"El Paso County",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"787-CO-El Paso County",FALSE
"788",NA,"Longmont",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"788-CO-Longmont",FALSE
"789",NA,"Boulder County",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"789-CO-Boulder County",FALSE
"790",NA,"Grand Junction",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"790-CO-Grand Junction",FALSE
"791",NA,"Colorado Springs",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"791-CO-Colorado Springs",FALSE
"792",NA,"Adams County",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"792-CO-Adams County",FALSE
"793",NA,"Arapahoe County",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"793-CO-Arapahoe County",FALSE
"794",NA,"Douglas County",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"794-CO-Douglas County",FALSE
"795",NA,"Jefferson County",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"795-CO-Jefferson County",FALSE
"796",NA,"Larimer County",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"796-CO-Larimer County",FALSE
"797",NA,"Mesa County",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"797-CO-Mesa County",FALSE
"798",NA,"Castle Rock",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"798-CO-Castle Rock",FALSE
"799",NA,"Centennial",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"799-CO-Centennial",FALSE
"800",NA,"Loveland",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"800-CO-Loveland",FALSE
"801",NA,"Westminster",NA,NA,"Need to Find Contract","CO",NA,NA,NA,NA,"801-CO-Westminster",FALSE
"802",NA,"East Hartford",NA,NA,"Need to Find Contract","CT",NA,NA,NA,NA,"802-CT-East Hartford",FALSE
"803",NA,"Hamden",NA,NA,"Need to Find Contract","CT",NA,NA,NA,NA,"803-CT-Hamden",FALSE
"804",NA,"West Haven",NA,NA,"Need to Find Contract","CT",NA,NA,NA,NA,"804-CT-West Haven",FALSE
"805",NA,"Danbury",NA,NA,"Need to Find Contract","CT",NA,NA,NA,NA,"805-CT-Danbury",FALSE
"806",NA,"New Britain",NA,NA,"Need to Find Contract","CT",NA,NA,NA,NA,"806-CT-New Britain",FALSE
"807",NA,"New Castle County",NA,NA,"Need to Find Contract","DE",NA,NA,NA,NA,"807-DE-New Castle County",FALSE
"808",NA,"Kent County",NA,NA,"Need to Find Contract","DE",NA,NA,NA,NA,"808-DE-Kent County",FALSE
"809",NA,"Sussex County",NA,NA,"Need to Find Contract","DE",NA,NA,NA,NA,"809-DE-Sussex County",FALSE
"810",NA,"Alachua County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"810-FL-Alachua County",FALSE
"811",NA,"Bay County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"811-FL-Bay County",FALSE
"812",NA,"Brevard County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"812-FL-Brevard County",FALSE
"813",NA,"Charlotte County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"813-FL-Charlotte County",FALSE
"814",NA,"Citrus County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"814-FL-Citrus County",FALSE
"815",NA,"Clay County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"815-FL-Clay County",FALSE
"816",NA,"Collier County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"816-FL-Collier County",FALSE
"817",NA,"Columbia County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"817-FL-Columbia County",FALSE
"818",NA,"Deerfield Beach",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"818-FL-Deerfield Beach",FALSE
"819",NA,"Escambia County",NA,NA,"https://myescambia.com/sites/myescambia.com/files/pages/2016/May/Pay%20Study%20Files/Sheriff_PBA_BargainingAgreement.pdf","FL",NA,NA,NA,NA,"819-FL-Escambia County",FALSE
"820",NA,"Flagler County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"820-FL-Flagler County",FALSE
"821",NA,"Hernando County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"821-FL-Hernando County",FALSE
"822",NA,"Highlands County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"822-FL-Highlands County",FALSE
"823",NA,"Hillsborough County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"823-FL-Hillsborough County",FALSE
"824",NA,"Homestead",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"824-FL-Homestead",FALSE
"825",NA,"Indian River County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"825-FL-Indian River County",FALSE
"826",NA,"Lake County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"826-FL-Lake County",FALSE
"827",NA,"Lee County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"827-FL-Lee County",FALSE
"828",NA,"Leon County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"828-FL-Leon County",FALSE
"829",NA,"Manatee County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"829-FL-Manatee County",FALSE
"830",NA,"Marion County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"830-FL-Marion County",FALSE
"831",NA,"Martin County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"831-FL-Martin County",FALSE
"832",NA,"Miami-Dade",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"832-FL-Miami-Dade",FALSE
"833",NA,"Monroe County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"833-FL-Monroe County",FALSE
"834",NA,"Nassau County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"834-FL-Nassau County",FALSE
"835",NA,"North Port",NA,NA,"http://cityofnorthport.granicus.com/MetaViewer.php?view_id=9&clip_id=88&meta_id=7673","FL",NA,"John Fentiman","9/20/2012",NA,"835-FL-North Port",FALSE
"836",NA,"Okaloosa County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"836-FL-Okaloosa County",FALSE
"837",NA,"Orange County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"837-FL-Orange County",FALSE
"838",NA,"Osceola County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"838-FL-Osceola County",FALSE
"839",NA,"Pasco County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"839-FL-Pasco County",FALSE
"840",NA,"Pinellas County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"840-FL-Pinellas County",FALSE
"841",NA,"Pinellas Park",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"841-FL-Pinellas Park",FALSE
"842",NA,"Polk County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"842-FL-Polk County",FALSE
"843",NA,"Pompano Beach",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"843-FL-Pompano Beach",FALSE
"844",NA,"Putnam County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"844-FL-Putnam County",FALSE
"845",NA,"Sanford",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"845-FL-Sanford",FALSE
"846",NA,"Santa Rosa County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"846-FL-Santa Rosa County",FALSE
"847",NA,"Sarasota County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"847-FL-Sarasota County",FALSE
"848",NA,"Seminole County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"848-FL-Seminole County",FALSE
"849",NA,"St. Johns County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"849-FL-St. Johns County",FALSE
"850",NA,"St. Lucie County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"850-FL-St. Lucie County",FALSE
"851",NA,"St. Petersburg",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"851-FL-St. Petersburg",FALSE
"852",NA,"Sumter County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"852-FL-Sumter County",FALSE
"853",NA,"Tallahassee",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"853-FL-Tallahassee",FALSE
"854",NA,"Tamarac",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"854-FL-Tamarac",FALSE
"855",NA,"Volusia County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"855-FL-Volusia County",FALSE
"856",NA,"Walton County",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"856-FL-Walton County",FALSE
"857",NA,"Wellington",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"857-FL-Wellington",FALSE
"858",NA,"Weston",NA,NA,"Need to Find Contract","FL",NA,NA,NA,NA,"858-FL-Weston",FALSE
"859",NA,"Alpharetta",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"859-GA-Alpharetta",FALSE
"860",NA,"Carroll County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"860-GA-Carroll County",FALSE
"861",NA,"Fulton",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"861-GA-Fulton",FALSE
"862",NA,"Fayette County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"862-GA-Fayette County",FALSE
"863",NA,"Gwinnett County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"863-GA-Gwinnett County",FALSE
"864",NA,"Henry County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"864-GA-Henry County",FALSE
"865",NA,"Clayton County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"865-GA-Clayton County",FALSE
"866",NA,"Cobb County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"866-GA-Cobb County",FALSE
"867",NA,"Bibb County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"867-GA-Bibb County",FALSE
"868",NA,"Dekalb County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"868-GA-Dekalb County",FALSE
"869",NA,"Atlanta",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"869-GA-Atlanta",FALSE
"870",NA,"Barrow County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"870-GA-Barrow County",FALSE
"871",NA,"Bartow County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"871-GA-Bartow County",FALSE
"872",NA,"Catoosa County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"872-GA-Catoosa County",FALSE
"873",NA,"Cherokee County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"873-GA-Cherokee County",FALSE
"874",NA,"Columbia County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"874-GA-Columbia County",FALSE
"875",NA,"Coweta County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"875-GA-Coweta County",FALSE
"876",NA,"Douglas County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"876-GA-Douglas County",FALSE
"877",NA,"Floyd County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"877-GA-Floyd County",FALSE
"878",NA,"Forsyth County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"878-GA-Forsyth County",FALSE
"879",NA,"Glynn County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"879-GA-Glynn County",FALSE
"880",NA,"Hall County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"880-GA-Hall County",FALSE
"881",NA,"Houston County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"881-GA-Houston County",FALSE
"882",NA,"Lowndes County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"882-GA-Lowndes County",FALSE
"883",NA,"Newton County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"883-GA-Newton County",FALSE
"884",NA,"Paulding County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"884-GA-Paulding County",FALSE
"885",NA,"Richmond County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"885-GA-Richmond County",FALSE
"886",NA,"Rockdale County",NA,NA,"Need to Find Contract","GA",NA,NA,NA,NA,"886-GA-Rockdale County",FALSE
